05/09/2017 12:14:13, INFO  , searchPStepName : NavigateUrl
05/09/2017 12:14:13, INFO  , searchPStepNumber : 1.0
05/09/2017 12:14:13, INFO  , NavigateUrl
05/09/2017 12:14:13, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
05/09/2017 12:14:46, INFO  , searchPStepName : ClickLinkXpath
05/09/2017 12:14:46, INFO  , searchPStepNumber : 3.0
05/09/2017 12:14:46, INFO  , ClickLinkXpath
05/09/2017 12:14:46, INFO  , Task CLICK_LINK - Started
05/09/2017 12:15:00, INFO  , Task CLICK_LINK - Ended
05/09/2017 12:15:00, INFO  , searchPStepName : Sleep
05/09/2017 12:15:00, INFO  , searchPStepNumber : 4.0
05/09/2017 12:15:00, INFO  , Sleep
05/09/2017 12:15:00, INFO  , Task SLEEP - Started
05/09/2017 12:15:03, INFO  , Task SLEEP - Ended
05/09/2017 12:15:03, INFO  , searchPStepName : EnterText
05/09/2017 12:15:03, INFO  , searchPStepNumber : 5.0
05/09/2017 12:15:03, INFO  , EnterText
05/09/2017 12:15:03, INFO  , in case ENTER_TEXT
05/09/2017 12:15:04, INFO  , searchPStepName : EnterText
05/09/2017 12:15:04, INFO  , searchPStepNumber : 6.0
05/09/2017 12:15:04, INFO  , EnterText
05/09/2017 12:15:04, INFO  , in case ENTER_TEXT
05/09/2017 12:15:05, INFO  , searchPStepName : ClickButton
05/09/2017 12:15:05, INFO  , searchPStepNumber : 7.0
05/09/2017 12:15:05, INFO  , ClickButton
05/09/2017 12:15:05, INFO  , Task CLICK_BUTTON - Started
05/09/2017 12:15:12, INFO  , Task CLICK_BUTTON - Ended
05/09/2017 12:15:12, INFO  , searchPStepName : Sleep
05/09/2017 12:15:12, INFO  , searchPStepNumber : 8.0
05/09/2017 12:15:12, INFO  , Sleep
05/09/2017 12:15:12, INFO  , Task SLEEP - Started
05/09/2017 12:15:15, INFO  , Task SLEEP - Ended
05/09/2017 12:15:15, INFO  , searchPStepName : MouseHover
05/09/2017 12:15:15, INFO  , searchPStepNumber : 10.0
05/09/2017 12:15:15, INFO  , MouseHover
05/09/2017 12:15:15, INFO  , Task MOUSE_HOVER - Started
05/09/2017 12:15:15, INFO  , Task MOUSE_HOVER - Ended
05/09/2017 12:15:15, INFO  , searchPStepName : Sleep
05/09/2017 12:15:15, INFO  , searchPStepNumber : 11.0
05/09/2017 12:15:15, INFO  , Sleep
05/09/2017 12:15:15, INFO  , Task SLEEP - Started
05/09/2017 12:15:16, INFO  , Task SLEEP - Ended
05/09/2017 12:15:16, INFO  , searchPStepName : ClickLink
05/09/2017 12:15:16, INFO  , searchPStepNumber : 12.0
05/09/2017 12:15:16, INFO  , ClickLink
05/09/2017 12:15:16, INFO  , Task CLICK_LINK - Started
05/09/2017 12:15:28, INFO  , Task CLICK_LINK - Ended
05/09/2017 12:15:28, INFO  , searchPStepName : Sleep
05/09/2017 12:15:28, INFO  , searchPStepNumber : 15.0
05/09/2017 12:15:28, INFO  , Sleep
05/09/2017 12:15:28, INFO  , Task SLEEP - Started
05/09/2017 12:15:30, INFO  , Task SLEEP - Ended
05/09/2017 12:15:30, INFO  , searchPStepName : ClickLinkXpath
05/09/2017 12:15:30, INFO  , searchPStepNumber : 16.0
05/09/2017 12:15:30, INFO  , ClickLinkXpath
05/09/2017 12:15:30, INFO  , Task CLICK_LINK - Started
05/09/2017 12:15:46, INFO  , Task CLICK_LINK - Ended
05/09/2017 12:15:46, INFO  , searchPStepName : Sleep
05/09/2017 12:15:46, INFO  , searchPStepNumber : 17.0
05/09/2017 12:15:46, INFO  , Sleep
