09/26/2017 19:03:16, INFO  , searchPStepName : NavigateUrl
09/26/2017 19:03:16, INFO  , searchPStepNumber : 1.0
09/26/2017 19:03:16, INFO  , NavigateUrl
09/26/2017 19:03:16, INFO  , Calling NAVIGATE_URL
09/26/2017 19:03:50, INFO  , searchPStepName : Sleep
09/26/2017 19:03:50, INFO  , searchPStepNumber : 2.0
09/26/2017 19:03:50, INFO  , Sleep
09/26/2017 19:03:50, INFO  , Task SLEEP - Started
09/26/2017 19:03:54, INFO  , Task SLEEP - Ended
09/26/2017 19:03:54, INFO  , searchPStepName : EnterText
09/26/2017 19:03:54, INFO  , searchPStepNumber : 3.0
09/26/2017 19:03:54, INFO  , EnterText
09/26/2017 19:03:54, INFO  , in case ENTER_TEXT
09/26/2017 19:03:55, INFO  , searchPStepName : EnterText
09/26/2017 19:03:55, INFO  , searchPStepNumber : 4.0
09/26/2017 19:03:55, INFO  , EnterText
09/26/2017 19:03:55, INFO  , in case ENTER_TEXT
09/26/2017 19:03:56, INFO  , searchPStepName : Sleep
09/26/2017 19:03:56, INFO  , searchPStepNumber : 5.0
09/26/2017 19:03:56, INFO  , Sleep
09/26/2017 19:03:56, INFO  , Task SLEEP - Started
09/26/2017 19:03:56, INFO  , Task SLEEP - Ended
09/26/2017 19:03:56, INFO  , searchPStepName : ClickCheckBox
09/26/2017 19:03:56, INFO  , searchPStepNumber : 6.0
09/26/2017 19:03:56, INFO  , ClickCheckBox
09/26/2017 19:03:56, INFO  , in case CLICK CHECK BOX
09/26/2017 19:03:57, INFO  , searchPStepName : Sleep
09/26/2017 19:03:57, INFO  , searchPStepNumber : 7.0
09/26/2017 19:03:57, INFO  , Sleep
09/26/2017 19:03:57, INFO  , Task SLEEP - Started
09/26/2017 19:04:01, INFO  , Task SLEEP - Ended
09/26/2017 19:04:01, INFO  , searchPStepName : ClickButton
09/26/2017 19:04:01, INFO  , searchPStepNumber : 8.0
09/26/2017 19:04:01, INFO  , ClickButton
09/26/2017 19:04:01, INFO  , Task CLICK_BUTTON - Started
09/26/2017 19:04:18, INFO  , Task CLICK_BUTTON - Ended
09/26/2017 19:04:18, INFO  , searchPStepName : Sleep
09/26/2017 19:04:18, INFO  , searchPStepNumber : 9.0
09/26/2017 19:04:18, INFO  , Sleep
09/26/2017 19:04:18, INFO  , Task SLEEP - Started
09/26/2017 19:04:23, INFO  , Task SLEEP - Ended
09/26/2017 19:04:23, INFO  , searchPStepName : ClickLink
09/26/2017 19:04:23, INFO  , searchPStepNumber : 10.0
09/26/2017 19:04:23, INFO  , ClickLink
09/26/2017 19:04:23, INFO  , Task CLICK_LINK - Started
09/26/2017 19:04:23, INFO  , Task CLICK_LINK - Ended
09/26/2017 19:04:23, INFO  , searchPStepName : EnterText
09/26/2017 19:04:23, INFO  , searchPStepNumber : 11.0
09/26/2017 19:04:23, INFO  , EnterText
09/26/2017 19:04:23, INFO  , in case ENTER_TEXT
09/26/2017 19:04:24, INFO  , searchPStepName : ClickLink
09/26/2017 19:04:24, INFO  , searchPStepNumber : 12.0
09/26/2017 19:04:24, INFO  , ClickLink
09/26/2017 19:04:24, INFO  , Task CLICK_LINK - Started
09/26/2017 19:04:48, INFO  , Task CLICK_LINK - Ended
09/26/2017 19:04:48, INFO  , searchPStepName : Sleep
09/26/2017 19:04:48, INFO  , searchPStepNumber : 13.0
09/26/2017 19:04:48, INFO  , Sleep
09/26/2017 19:04:48, INFO  , Task SLEEP - Started
09/26/2017 19:04:53, INFO  , Task SLEEP - Ended
09/26/2017 19:04:53, INFO  , searchPStepName : VerifyProductcount
09/26/2017 19:04:53, INFO  , searchPStepNumber : 14.0
09/26/2017 19:04:53, INFO  , VerifyProductcount
09/26/2017 19:04:53, INFO  , Calling VERIFY Search Products
09/26/2017 19:04:54, INFO  , searchPStepName : Sleep
09/26/2017 19:04:54, INFO  , searchPStepNumber : 15.0
09/26/2017 19:04:54, INFO  , Sleep
09/26/2017 19:04:54, INFO  , Task SLEEP - Started
09/26/2017 19:04:56, INFO  , Task SLEEP - Ended
09/26/2017 19:04:56, INFO  , searchPStepName : Scroll
09/26/2017 19:04:56, INFO  , searchPStepNumber : 16.0
09/26/2017 19:04:56, INFO  , scroll
09/26/2017 19:04:56, INFO  , VERIFY Scroll
09/26/2017 19:04:58, INFO  , searchPStepName : Sleep
09/26/2017 19:04:58, INFO  , searchPStepNumber : 17.0
09/26/2017 19:04:58, INFO  , Sleep
09/26/2017 19:04:58, INFO  , Task SLEEP - Started
09/26/2017 19:05:08, INFO  , Task SLEEP - Ended
09/26/2017 19:05:08, INFO  , searchPStepName : VerifyProductcount
09/26/2017 19:05:08, INFO  , searchPStepNumber : 18.0
09/26/2017 19:05:08, INFO  , VerifyProductcount
09/26/2017 19:05:08, INFO  , Calling VERIFY Search Products
09/26/2017 19:05:11, INFO  , searchPStepName : Sleep
