10/06/2017 12:03:53, INFO  , searchPStepName : NavigateUrl
10/06/2017 12:03:53, INFO  , searchPStepNumber : 1.0
10/06/2017 12:03:53, INFO  , NavigateUrl
10/06/2017 12:03:53, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
10/06/2017 12:04:17, INFO  , searchPStepName : SelectSite
10/06/2017 12:04:17, INFO  , searchPStepNumber : 3
10/06/2017 12:04:17, INFO  , SelectSite
10/06/2017 12:04:17, INFO  , Task SelectSite - Started
10/06/2017 12:04:19, INFO  , Task SelectSite - Ended
10/06/2017 12:04:19, INFO  , searchPStepName : ClickLinkXpath
10/06/2017 12:04:19, INFO  , searchPStepNumber : 3.0
10/06/2017 12:04:19, INFO  , ClickLinkXpath
10/06/2017 12:04:19, INFO  , Task CLICK_LINK - Started
10/06/2017 12:04:32, INFO  , Task CLICK_LINK - Ended
10/06/2017 12:04:32, INFO  , searchPStepName : Sleep
10/06/2017 12:04:32, INFO  , searchPStepNumber : 4.0
10/06/2017 12:04:32, INFO  , Sleep
10/06/2017 12:04:32, INFO  , Task SLEEP - Started
10/06/2017 12:04:32, INFO  , Task SLEEP - Ended
10/06/2017 12:04:32, INFO  , searchPStepName : EnterText
10/06/2017 12:04:32, INFO  , searchPStepNumber : 5.0
10/06/2017 12:04:32, INFO  , EnterText
10/06/2017 12:04:32, INFO  , in case ENTER_TEXT
10/06/2017 12:04:33, INFO  , searchPStepName : EnterText
10/06/2017 12:04:33, INFO  , searchPStepNumber : 6.0
10/06/2017 12:04:33, INFO  , EnterText
10/06/2017 12:04:33, INFO  , in case ENTER_TEXT
10/06/2017 12:04:33, INFO  , searchPStepName : ClickIcon
10/06/2017 12:04:33, INFO  , searchPStepNumber : 7.0
10/06/2017 12:04:33, INFO  , ClickIcon
10/06/2017 12:04:33, INFO  , Calling CLICK_ICON Task from AccessingQuestionsonFAQPage TestCase Script
10/06/2017 12:04:57, INFO  , searchPStepName : Sleep
10/06/2017 12:04:57, INFO  , searchPStepNumber : 8.0
10/06/2017 12:04:57, INFO  , Sleep
10/06/2017 12:04:57, INFO  , Task SLEEP - Started
10/06/2017 12:04:57, INFO  , Task SLEEP - Ended
10/06/2017 12:04:57, INFO  , searchPStepName : MouseHover
10/06/2017 12:04:57, INFO  , searchPStepNumber : 10.0
10/06/2017 12:04:57, INFO  , MouseHover
10/06/2017 12:04:57, INFO  , Task MOUSE_HOVER - Started
10/06/2017 12:04:57, INFO  , Task MOUSE_HOVER - Ended
10/06/2017 12:04:57, INFO  , searchPStepName : Sleep
10/06/2017 12:04:57, INFO  , searchPStepNumber : 11.0
10/06/2017 12:04:57, INFO  , Sleep
10/06/2017 12:04:57, INFO  , Task SLEEP - Started
10/06/2017 12:04:57, INFO  , Task SLEEP - Ended
10/06/2017 12:04:57, INFO  , searchPStepName : ClickLink
10/06/2017 12:04:57, INFO  , searchPStepNumber : 12.0
10/06/2017 12:04:57, INFO  , ClickLink
10/06/2017 12:04:57, INFO  , Task CLICK_LINK - Started
10/06/2017 12:05:08, INFO  , Task CLICK_LINK - Ended
10/06/2017 12:05:08, INFO  , searchPStepName : Sleep
10/06/2017 12:05:08, INFO  , searchPStepNumber : 15.0
10/06/2017 12:05:08, INFO  , Sleep
10/06/2017 12:05:08, INFO  , Task SLEEP - Started
10/06/2017 12:05:08, INFO  , Task SLEEP - Ended
10/06/2017 12:05:08, INFO  , searchPStepName : ClickIcon
10/06/2017 12:05:08, INFO  , searchPStepNumber : 16.0
10/06/2017 12:05:08, INFO  , ClickIcon
10/06/2017 12:05:08, INFO  , Calling CLICK_ICON Task from AccessingQuestionsonFAQPage TestCase Script
10/06/2017 12:05:09, INFO  , searchPStepName : Sleep
10/06/2017 12:05:09, INFO  , searchPStepNumber : 17.0
10/06/2017 12:05:09, INFO  , Sleep
10/06/2017 12:05:09, INFO  , Task SLEEP - Started
10/06/2017 12:05:09, INFO  , Task SLEEP - Ended
10/06/2017 12:05:09, INFO  , searchPStepName : ClickLink
10/06/2017 12:05:09, INFO  , searchPStepNumber : 18.0
10/06/2017 12:05:09, INFO  , ClickLink
10/06/2017 12:05:09, INFO  , Task CLICK_LINK - Started
10/06/2017 12:05:30, INFO  , searchPStepName : NavigateUrl
10/06/2017 12:05:30, INFO  , searchPStepNumber : 1.0
10/06/2017 12:05:30, INFO  , NavigateUrl
10/06/2017 12:05:30, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
10/06/2017 12:05:36, INFO  , searchPStepName : SelectSite
10/06/2017 12:05:36, INFO  , searchPStepNumber : 3
10/06/2017 12:05:36, INFO  , SelectSite
10/06/2017 12:05:36, INFO  , Task SelectSite - Started
10/06/2017 12:05:36, INFO  , Task SelectSite - Ended
10/06/2017 12:05:36, INFO  , searchPStepName : MouseHover
10/06/2017 12:05:36, INFO  , searchPStepNumber : 3.0
10/06/2017 12:05:36, INFO  , MouseHover
10/06/2017 12:05:36, INFO  , Task MOUSE_HOVER - Started
10/06/2017 12:05:42, INFO  , searchPStepName : NavigateUrl
10/06/2017 12:05:42, INFO  , searchPStepNumber : 1.0
10/06/2017 12:05:42, INFO  , NavigateUrl
10/06/2017 12:05:42, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
