09/21/2017 17:05:10, INFO  , searchPStepName : NavigateUrl
09/21/2017 17:05:10, INFO  , searchPStepNumber : 1.0
09/21/2017 17:05:10, INFO  , NavigateUrl
09/21/2017 17:05:10, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
09/21/2017 17:05:44, INFO  , searchPStepName : SelectSite
09/21/2017 17:05:44, INFO  , searchPStepNumber : 3
09/21/2017 17:05:44, INFO  , SelectSite
09/21/2017 17:05:44, INFO  , Task SelectSite - Started
09/21/2017 17:05:51, INFO  , Task SelectSite - Ended
09/21/2017 17:05:51, INFO  , searchPStepName : ClickLinkXpath
09/21/2017 17:05:51, INFO  , searchPStepNumber : 3.0
09/21/2017 17:05:51, INFO  , ClickLinkXpath
09/21/2017 17:05:51, INFO  , Task CLICK_LINK - Started
09/21/2017 17:06:06, INFO  , Task CLICK_LINK - Ended
09/21/2017 17:06:06, INFO  , searchPStepName : Sleep
09/21/2017 17:06:06, INFO  , searchPStepNumber : 4.0
09/21/2017 17:06:06, INFO  , Sleep
09/21/2017 17:06:06, INFO  , Task SLEEP - Started
09/21/2017 17:06:21, INFO  , Task SLEEP - Ended
09/21/2017 17:06:21, INFO  , searchPStepName : EnterText
09/21/2017 17:06:21, INFO  , searchPStepNumber : 5.0
09/21/2017 17:06:21, INFO  , EnterText
09/21/2017 17:06:21, INFO  , in case ENTER_TEXT
09/21/2017 17:06:27, INFO  , searchPStepName : EnterText
09/21/2017 17:06:27, INFO  , searchPStepNumber : 6.0
09/21/2017 17:06:27, INFO  , EnterText
09/21/2017 17:06:27, INFO  , in case ENTER_TEXT
09/21/2017 17:06:34, INFO  , searchPStepName : Sleep
09/21/2017 17:06:34, INFO  , searchPStepNumber : 7.0
09/21/2017 17:06:34, INFO  , Sleep
09/21/2017 17:06:34, INFO  , Task SLEEP - Started
09/21/2017 17:06:35, INFO  , Task SLEEP - Ended
09/21/2017 17:06:35, INFO  , searchPStepName : ClickButton
09/21/2017 17:06:35, INFO  , searchPStepNumber : 8.0
09/21/2017 17:06:35, INFO  , ClickButton
09/21/2017 17:06:35, INFO  , Task CLICK_BUTTON - Started
09/21/2017 17:06:35, INFO  , Task CLICK_BUTTON - Ended
09/21/2017 17:06:35, INFO  , searchPStepName : Sleep
09/21/2017 17:06:35, INFO  , searchPStepNumber : 9.0
09/21/2017 17:06:35, INFO  , Sleep
09/21/2017 17:06:35, INFO  , Task SLEEP - Started
09/21/2017 17:06:42, INFO  , Task SLEEP - Ended
09/21/2017 17:06:42, INFO  , searchPStepName : MouseHover
09/21/2017 17:06:42, INFO  , searchPStepNumber : 10.0
09/21/2017 17:06:42, INFO  , MouseHover
09/21/2017 17:06:42, INFO  , Task MOUSE_HOVER - Started
09/21/2017 17:06:48, INFO  , Task MOUSE_HOVER - Ended
09/21/2017 17:06:48, INFO  , searchPStepName : Sleep
09/21/2017 17:06:48, INFO  , searchPStepNumber : 11.0
09/21/2017 17:06:48, INFO  , Sleep
09/21/2017 17:06:48, INFO  , Task SLEEP - Started
09/21/2017 17:06:49, INFO  , Task SLEEP - Ended
09/21/2017 17:06:49, INFO  , searchPStepName : ClickLink
09/21/2017 17:06:49, INFO  , searchPStepNumber : 12.0
09/21/2017 17:06:49, INFO  , ClickLink
09/21/2017 17:06:49, INFO  , Task CLICK_LINK - Started
09/21/2017 17:07:06, INFO  , Task CLICK_LINK - Ended
09/21/2017 17:07:06, INFO  , searchPStepName : Sleep
09/21/2017 17:07:06, INFO  , searchPStepNumber : 13.0
09/21/2017 17:07:06, INFO  , Sleep
09/21/2017 17:07:06, INFO  , Task SLEEP - Started
09/21/2017 17:07:09, INFO  , Task SLEEP - Ended
09/21/2017 17:07:09, INFO  , searchPStepName : ClickLinkXpath
09/21/2017 17:07:09, INFO  , searchPStepNumber : 14.0
09/21/2017 17:07:09, INFO  , ClickLinkXpath
09/21/2017 17:07:09, INFO  , Task CLICK_LINK - Started
09/21/2017 17:07:27, INFO  , Task CLICK_LINK - Ended
09/21/2017 17:07:27, INFO  , searchPStepName : Sleep
09/21/2017 17:07:27, INFO  , searchPStepNumber : 15.0
09/21/2017 17:07:27, INFO  , Sleep
09/21/2017 17:07:27, INFO  , Task SLEEP - Started
09/21/2017 17:07:30, INFO  , Task SLEEP - Ended
09/21/2017 17:07:30, INFO  , searchPStepName : ClickLink
09/21/2017 17:07:30, INFO  , searchPStepNumber : 16.0
09/21/2017 17:07:30, INFO  , ClickLink
09/21/2017 17:07:30, INFO  , Task CLICK_LINK - Started
09/21/2017 17:07:31, INFO  , Task CLICK_LINK - Ended
09/21/2017 17:07:31, INFO  , searchPStepName : Sleep
09/21/2017 17:07:31, INFO  , searchPStepNumber : 17.0
09/21/2017 17:07:31, INFO  , Sleep
09/21/2017 17:07:31, INFO  , Task SLEEP - Started
09/21/2017 17:07:33, INFO  , Task SLEEP - Ended
09/21/2017 17:07:33, INFO  , searchPStepName : ClickLinkXpath
09/21/2017 17:07:33, INFO  , searchPStepNumber : 18.0
09/21/2017 17:07:33, INFO  , ClickLinkXpath
09/21/2017 17:07:33, INFO  , Task CLICK_LINK - Started
09/21/2017 17:07:40, INFO  , Task CLICK_LINK - Ended
09/21/2017 17:07:40, INFO  , searchPStepName : Sleep
09/21/2017 17:07:40, INFO  , searchPStepNumber : 19.0
09/21/2017 17:07:40, INFO  , Sleep
09/21/2017 17:07:40, INFO  , Task SLEEP - Started
09/21/2017 17:07:41, INFO  , Task SLEEP - Ended
09/21/2017 17:07:41, INFO  , searchPStepName : ClickLink
09/21/2017 17:07:41, INFO  , searchPStepNumber : 20.0
09/21/2017 17:07:41, INFO  , ClickLink
09/21/2017 17:07:41, INFO  , Task CLICK_LINK - Started
09/21/2017 17:07:49, INFO  , Task CLICK_LINK - Ended
09/21/2017 17:07:49, INFO  , searchPStepName : Sleep
09/21/2017 17:07:49, INFO  , searchPStepNumber : 21.0
09/21/2017 17:07:49, INFO  , Sleep
09/21/2017 17:07:49, INFO  , Task SLEEP - Started
09/21/2017 17:07:52, INFO  , Task SLEEP - Ended
09/21/2017 17:07:52, INFO  , searchPStepName : VerifyTextformlist
09/21/2017 17:07:52, INFO  , searchPStepNumber : 22.0
09/21/2017 17:07:52, INFO  , VerifyTextformlist
09/21/2017 17:07:52, INFO  , Verifying text from list
09/21/2017 17:07:53, INFO  , searchPStepName : Sleep
09/21/2017 17:07:53, INFO  , searchPStepNumber : 23.0
09/21/2017 17:07:53, INFO  , Sleep
09/21/2017 17:07:53, INFO  , Task SLEEP - Started
09/21/2017 17:07:57, INFO  , Task SLEEP - Ended
09/21/2017 17:07:57, INFO  , Testcase completed
