10/03/2017 12:38:05, INFO  , searchPStepName : NavigateUrl
10/03/2017 12:38:05, INFO  , searchPStepNumber : 1.0
10/03/2017 12:38:05, INFO  , NavigateUrl
10/03/2017 12:38:05, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
10/03/2017 12:38:30, INFO  , searchPStepName : SelectSite
10/03/2017 12:38:30, INFO  , searchPStepNumber : 3
10/03/2017 12:38:30, INFO  , SelectSite
10/03/2017 12:38:30, INFO  , Task SelectSite - Started
10/03/2017 12:38:36, INFO  , Task SelectSite - Ended
10/03/2017 12:38:36, INFO  , searchPStepName : ClickLinkXpath
10/03/2017 12:38:36, INFO  , searchPStepNumber : 3.0
10/03/2017 12:38:36, INFO  , ClickLinkXpath
10/03/2017 12:38:36, INFO  , Task CLICK_LINK - Started
10/03/2017 12:38:51, INFO  , Task CLICK_LINK - Ended
10/03/2017 12:38:51, INFO  , searchPStepName : Sleep
10/03/2017 12:38:51, INFO  , searchPStepNumber : 4.0
10/03/2017 12:38:51, INFO  , Sleep
10/03/2017 12:38:51, INFO  , Task SLEEP - Started
10/03/2017 12:38:54, INFO  , Task SLEEP - Ended
10/03/2017 12:38:54, INFO  , searchPStepName : EnterText
10/03/2017 12:38:54, INFO  , searchPStepNumber : 5.0
10/03/2017 12:38:54, INFO  , EnterText
10/03/2017 12:38:54, INFO  , in case ENTER_TEXT
10/03/2017 12:38:57, INFO  , searchPStepName : EnterText
10/03/2017 12:38:57, INFO  , searchPStepNumber : 6.0
10/03/2017 12:38:57, INFO  , EnterText
10/03/2017 12:38:57, INFO  , in case ENTER_TEXT
10/03/2017 12:38:58, INFO  , searchPStepName : ClickIcon
10/03/2017 12:38:58, INFO  , searchPStepNumber : 7.0
10/03/2017 12:38:58, INFO  , ClickIcon
10/03/2017 12:38:58, INFO  , Calling CLICK_ICON Task from AccessingQuestionsonFAQPage TestCase Script
10/03/2017 12:39:09, INFO  , searchPStepName : Sleep
10/03/2017 12:39:09, INFO  , searchPStepNumber : 8.0
10/03/2017 12:39:09, INFO  , Sleep
10/03/2017 12:39:09, INFO  , Task SLEEP - Started
10/03/2017 12:39:16, INFO  , Task SLEEP - Ended
10/03/2017 12:39:16, INFO  , searchPStepName : MouseHover
10/03/2017 12:39:16, INFO  , searchPStepNumber : 10.0
10/03/2017 12:39:16, INFO  , MouseHover
10/03/2017 12:39:16, INFO  , Task MOUSE_HOVER - Started
10/03/2017 12:39:16, INFO  , Task MOUSE_HOVER - Ended
10/03/2017 12:39:16, INFO  , searchPStepName : Sleep
10/03/2017 12:39:16, INFO  , searchPStepNumber : 11.0
10/03/2017 12:39:16, INFO  , Sleep
10/03/2017 12:39:16, INFO  , Task SLEEP - Started
10/03/2017 12:39:17, INFO  , Task SLEEP - Ended
10/03/2017 12:39:17, INFO  , searchPStepName : ClickLink
10/03/2017 12:39:17, INFO  , searchPStepNumber : 12.0
10/03/2017 12:39:17, INFO  , ClickLink
10/03/2017 12:39:17, INFO  , Task CLICK_LINK - Started
10/03/2017 12:39:28, INFO  , Task CLICK_LINK - Ended
10/03/2017 12:39:28, INFO  , searchPStepName : Sleep
10/03/2017 12:39:28, INFO  , searchPStepNumber : 15.0
10/03/2017 12:39:28, INFO  , Sleep
10/03/2017 12:39:28, INFO  , Task SLEEP - Started
10/03/2017 12:39:30, INFO  , Task SLEEP - Ended
10/03/2017 12:39:30, INFO  , searchPStepName : ClickLinkXpath
10/03/2017 12:39:30, INFO  , searchPStepNumber : 16.0
10/03/2017 12:39:30, INFO  , ClickLinkXpath
10/03/2017 12:39:30, INFO  , Task CLICK_LINK - Started
10/03/2017 12:39:47, INFO  , Task CLICK_LINK - Ended
10/03/2017 12:39:47, INFO  , searchPStepName : Sleep
10/03/2017 12:39:47, INFO  , searchPStepNumber : 17.0
10/03/2017 12:39:47, INFO  , Sleep
10/03/2017 12:39:47, INFO  , Task SLEEP - Started
10/03/2017 12:39:51, INFO  , Task SLEEP - Ended
10/03/2017 12:39:51, INFO  , searchPStepName : ClickLink
10/03/2017 12:39:51, INFO  , searchPStepNumber : 18.0
10/03/2017 12:39:51, INFO  , ClickLink
10/03/2017 12:39:51, INFO  , Task CLICK_LINK - Started
10/03/2017 12:39:53, INFO  , Task CLICK_LINK - Ended
10/03/2017 12:39:53, INFO  , searchPStepName : Sleep
10/03/2017 12:39:53, INFO  , searchPStepNumber : 19.0
10/03/2017 12:39:53, INFO  , Sleep
10/03/2017 12:39:53, INFO  , Task SLEEP - Started
10/03/2017 12:39:56, INFO  , Task SLEEP - Ended
10/03/2017 12:39:56, INFO  , searchPStepName : SelectDropdownValue
10/03/2017 12:39:56, INFO  , searchPStepNumber : 20.0
10/03/2017 12:39:56, INFO  , SelectDropdownValue
10/03/2017 12:39:56, INFO  , Calling SELECT_DROP_DOWN_VALUE Task from AccessCMS TestCase Script
10/03/2017 12:39:57, INFO  , searchPStepName : Sleep
10/03/2017 12:39:57, INFO  , searchPStepNumber : 21.0
10/03/2017 12:39:57, INFO  , Sleep
10/03/2017 12:39:57, INFO  , Task SLEEP - Started
10/03/2017 12:40:00, INFO  , Task SLEEP - Ended
10/03/2017 12:40:00, INFO  , searchPStepName : ClickButton
10/03/2017 12:40:00, INFO  , searchPStepNumber : 22.0
10/03/2017 12:40:00, INFO  , ClickButton
10/03/2017 12:40:00, INFO  , Task CLICK_BUTTON - Started
10/03/2017 12:40:01, INFO  , Task CLICK_BUTTON - Ended
10/03/2017 12:40:01, INFO  , searchPStepName : Sleep
10/03/2017 12:40:01, INFO  , searchPStepNumber : 23.0
10/03/2017 12:40:01, INFO  , Sleep
10/03/2017 12:40:01, INFO  , Task SLEEP - Started
10/03/2017 12:40:08, INFO  , Task SLEEP - Ended
10/03/2017 12:40:08, INFO  , searchPStepName : MouseHover
10/03/2017 12:40:08, INFO  , searchPStepNumber : 24.0
10/03/2017 12:40:08, INFO  , MouseHover
10/03/2017 12:40:08, INFO  , Task MOUSE_HOVER - Started
10/03/2017 12:40:08, INFO  , Task MOUSE_HOVER - Ended
10/03/2017 12:40:08, INFO  , searchPStepName : Sleep
10/03/2017 12:40:08, INFO  , searchPStepNumber : 25.0
10/03/2017 12:40:08, INFO  , Sleep
10/03/2017 12:40:08, INFO  , Task SLEEP - Started
10/03/2017 12:40:10, INFO  , Task SLEEP - Ended
10/03/2017 12:40:10, INFO  , searchPStepName : ClickIcon
10/03/2017 12:40:10, INFO  , searchPStepNumber : 26.0
10/03/2017 12:40:10, INFO  , ClickIcon
10/03/2017 12:40:10, INFO  , Calling CLICK_ICON Task from AccessingQuestionsonFAQPage TestCase Script
10/03/2017 12:40:23, INFO  , searchPStepName : Sleep
10/03/2017 12:40:23, INFO  , searchPStepNumber : 27.0
10/03/2017 12:40:23, INFO  , Sleep
10/03/2017 12:40:23, INFO  , Task SLEEP - Started
10/03/2017 12:40:28, INFO  , Task SLEEP - Ended
10/03/2017 12:40:28, INFO  , searchPStepName : ClickButton
10/03/2017 12:40:28, INFO  , searchPStepNumber : 28.0
10/03/2017 12:40:28, INFO  , ClickButton
10/03/2017 12:40:28, INFO  , Task CLICK_BUTTON - Started
10/03/2017 12:40:29, INFO  , Task CLICK_BUTTON - Ended
10/03/2017 12:40:29, INFO  , searchPStepName : Sleep
10/03/2017 12:40:29, INFO  , searchPStepNumber : 29.0
10/03/2017 12:40:29, INFO  , Sleep
10/03/2017 12:40:29, INFO  , Task SLEEP - Started
10/03/2017 12:40:34, INFO  , Task SLEEP - Ended
10/03/2017 12:40:34, INFO  , searchPStepName : ClickButton
10/03/2017 12:40:34, INFO  , searchPStepNumber : 30.0
10/03/2017 12:40:34, INFO  , ClickButton
10/03/2017 12:40:34, INFO  , Task CLICK_BUTTON - Started
10/03/2017 12:40:34, INFO  , Task CLICK_BUTTON - Ended
10/03/2017 12:40:34, INFO  , searchPStepName : Sleep
10/03/2017 12:40:34, INFO  , searchPStepNumber : 31.0
10/03/2017 12:40:34, INFO  , Sleep
10/03/2017 12:40:34, INFO  , Task SLEEP - Started
10/03/2017 12:40:38, INFO  , Task SLEEP - Ended
10/03/2017 12:40:38, INFO  , searchPStepName : EnterText
10/03/2017 12:40:38, INFO  , searchPStepNumber : 32.0
10/03/2017 12:40:38, INFO  , EnterText
10/03/2017 12:40:38, INFO  , in case ENTER_TEXT
10/03/2017 12:40:38, INFO  , searchPStepName : Sleep
10/03/2017 12:40:38, INFO  , searchPStepNumber : 33.0
10/03/2017 12:40:38, INFO  , Sleep
10/03/2017 12:40:38, INFO  , Task SLEEP - Started
10/03/2017 12:40:40, INFO  , Task SLEEP - Ended
10/03/2017 12:40:40, INFO  , searchPStepName : ClickButton
10/03/2017 12:40:40, INFO  , searchPStepNumber : 34.0
10/03/2017 12:40:40, INFO  , ClickButton
10/03/2017 12:40:40, INFO  , Task CLICK_BUTTON - Started
10/03/2017 12:40:41, INFO  , Task CLICK_BUTTON - Ended
10/03/2017 12:40:41, INFO  , searchPStepName : Sleep
10/03/2017 12:40:41, INFO  , searchPStepNumber : 35.0
10/03/2017 12:40:41, INFO  , Sleep
10/03/2017 12:40:41, INFO  , Task SLEEP - Started
10/03/2017 12:40:53, INFO  , Task SLEEP - Ended
10/03/2017 12:40:53, INFO  , searchPStepName : VerifyText
10/03/2017 12:40:53, INFO  , searchPStepNumber : 36.0
10/03/2017 12:40:53, INFO  , VerifyText
10/03/2017 12:40:53, INFO  , Task VERIFY_TEXT - Started
10/03/2017 12:41:02, INFO  , Task VERIFY_TEXT - Ended
10/03/2017 12:41:02, INFO  , searchPStepName : Sleep
10/03/2017 12:41:02, INFO  , searchPStepNumber : 37
10/03/2017 12:41:02, INFO  , Sleep
10/03/2017 12:41:02, INFO  , Task SLEEP - Started
10/03/2017 12:41:03, INFO  , Task SLEEP - Ended
10/03/2017 12:41:04, INFO  , Testcase completed
10/03/2017 12:41:08, INFO  , searchPStepName : NavigateUrl
10/03/2017 12:41:08, INFO  , searchPStepNumber : 1.0
10/03/2017 12:41:08, INFO  , NavigateUrl
10/03/2017 12:41:08, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
10/03/2017 12:41:19, INFO  , searchPStepName : SelectSite
10/03/2017 12:41:19, INFO  , searchPStepNumber : 3
10/03/2017 12:41:19, INFO  , SelectSite
10/03/2017 12:41:19, INFO  , Task SelectSite - Started
10/03/2017 12:41:20, INFO  , Task SelectSite - Ended
10/03/2017 12:41:20, INFO  , searchPStepName : MouseHover
10/03/2017 12:41:20, INFO  , searchPStepNumber : 3.0
10/03/2017 12:41:20, INFO  , MouseHover
10/03/2017 12:41:20, INFO  , Task MOUSE_HOVER - Started
10/03/2017 12:41:24, INFO  , searchPStepName : NavigateUrl
10/03/2017 12:41:24, INFO  , searchPStepNumber : 1.0
10/03/2017 12:41:24, INFO  , NavigateUrl
10/03/2017 12:41:24, INFO  , Calling NAVIGATE_URL Task from AccessCMS TestCase Script
